Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2024-02-12,185.13174438476562,186.63535673641036,184.77562606711913,186.3880527684402,41781900
2024-02-13,183.04449462890625,184.20189045877694,181.53099558275042,183.76663306878044,56529500
2024-02-14,182.16412353515625,183.52924646908957,180.47257259846702,183.32151955824494,54630500
2024-02-15,181.87721252441406,182.5004232912058,179.39428636951658,181.57055805003552,65434500
2024-02-16,180.34396362304688,182.8565806751117,179.71086599707365,181.44199396902647,49752500
2024-02-20,179.6020050048828,180.4626178573417,178.05883088561825,179.82952039574,53665600
2024-02-21,180.3538360595703,180.91768122956833,178.71173417109264,179.97792921674792,41371400
2024-02-22,182.38172912597656,182.9653779737103,180.49233824441416,181.50132758611662,52292200
2024-02-23,180.55166625976562,183.04447912807765,180.26478523418197,183.0148038625669,45119700
2024-02-26,179.20635986328125,180.78909628027105,178.7018500832812,180.27471486922383,40867400
2024-02-27,180.66053771972656,181.936619822868,177.62363710554357,179.14703832319717,54318900
2024-02-28,179.4635467529297,181.14521076395337,178.1874648834917,180.54178846123017,48953900
2024-02-29,178.80079650878906,180.60117691942332,177.59395175081718,179.3151930681472,136682600
2024-03-01,177.7225341796875,178.5831471920378,175.46712311031385,177.6137198257161,73563100
2024-03-04,173.2117156982422,174.99229230011673,171.9158301484072,174.25038035125658,81510100
2024-03-05,168.28538513183594,170.18467763470022,167.7907772375202,168.9184826327907,95132400
2024-03-06,167.29620361328125,169.39335177885377,166.8609461620447,169.2152850514215,68587700
2024-03-07,167.177490234375,168.88882954707424,166.67299554984157,167.32586658446218,71765100
