Date,AAPL,MSFT,NVDA,AMZN,TSLA
3/10/2025,226.0893707,375.7490234,106.8204575,194.5399933,222.1499939
3/11/2025,219.4899597,376.0357056,108.5978088,196.5899963,230.5800018
3/12/2025,215.6535797,378.8229675,115.5780334,198.8899994,248.0899963
3/13/2025,208.3981781,374.3751526,115.418251,193.8899994,240.6799927
3/14/2025,212.1848907,384.0515747,121.4997253,197.9499969,249.9799957
3/17/2025,212.6917877,384.1899719,119.3627167,195.7400055,238.0099945
3/18/2025,211.3897858,379.0700378,115.2684631,192.8200073,225.3099976
3/19/2025,213.9242096,383.3201599,117.3555298,195.5399933,235.8600006
3/20/2025,212.7911835,382.351532,118.3641205,194.9499969,236.2599945
3/21/2025,216.9356842,386.7202454,117.5352783,196.2100067,248.7100067
3/24/2025,219.3806152,388.519104,121.240097,203.2599945,278.3900146
3/25/2025,222.3821869,390.5750122,120.5210953,205.7100067,288.1400146
3/26/2025,220.1757355,385.4452209,113.6007996,201.1300049,272.0599976
3/27/2025,222.4815674,386.0481262,111.2740555,201.3600006,273.1300049
3/28/2025,216.5679321,374.4047852,109.5165176,192.7200012,263.5499878
3/31/2025,220.7720642,371.0343628,108.2283249,190.2599945,259.1600037
4/1/2025,221.8256226,377.7554626,109.9958572,192.1699982,268.4599915
4/2/2025,222.521347,377.7060852,110.2654648,196.0099945,282.7600098
4/3/2025,201.947876,368.7808533,101.657547,178.4100037,267.2799988
4/4/2025,187.2284088,355.6647949,94.17801666,171,239.4299927
4/7/2025,180.350708,353.7077637,97.50334167,175.2599945,233.2899933
4/8/2025,171.3659668,350.4460754,96.16523743,170.6600037,221.8600006
4/9/2025,197.6343994,385.9591064,114.1700058,191.1000061,272.2000122
4/10/2025,189.2559204,376.9252319,107.4194565,181.2200012,252.3999939
4/11/2025,196.9386749,383.9428711,110.774765,184.8699951,252.3099976
4/14/2025,201.2819672,383.3102722,110.555069,182.1199951,252.3500061
4/15/2025,200.9042969,381.254425,112.0429764,179.5899963,254.1100006
4/16/2025,193.0824127,367.2982178,104.3437729,174.3300018,241.5500031
4/17/2025,195.7758331,363.5126648,101.3479614,172.6100006,241.3699951
4/21/2025,191.979187,354.953125,96.77438354,167.3200073,227.5
4/22/2025,198.5189667,362.5638733,98.75160217,173.1799927,237.9700012
4/23/2025,203.3492432,370.04599,102.5662613,180.6000061,250.7400055
4/24/2025,207.0962219,382.8061829,106.2810516,186.5399933,259.5100098
4/25/2025,208.0006409,387.3034363,110.8546524,188.9900055,284.9500122
4/28/2025,208.8553619,386.6213989,108.5778427,187.6999969,285.8800049
4/29/2025,209.9188538,389.4680176,108.8674316,187.3899994,292.0299988
4/30/2025,211.2009583,390.6738586,108.7675629,184.4199982,282.1600037
5/1/2025,212.0159607,420.4641418,111.453804,190.1999969,280.519989
5/2/2025,204.0946655,430.2294922,114.3397675,189.9799957,287.2099915
5/5/2025,197.6741486,431.1091919,113.6607208,186.3500061,280.2600098
5/6/2025,197.296463,428.2823486,113.3811111,185.0099945,275.3500061
5/7/2025,195.0502777,428.3218994,116.8961792,188.7100067,276.2200012
5/8/2025,196.2827148,433.0859985,117.2057571,192.0800018,284.8200073
5/9/2025,197.3163605,433.6394653,116.486763,193.0599976,298.2600098
5/12/2025,209.776123,444.0472717,122.8278732,208.6399994,318.3800049
5/13/2025,211.905838,443.9286804,129.7481689,211.3699951,334.0700073
5/14/2025,211.3087311,447.6845398,135.1506042,210.25,347.6799927
5/15/2025,210.4329529,448.6946106,134.6413116,205.1699982,342.8200073
5/16/2025,210.2438812,449.8234253,135.2105255,205.5899963,349.980011
5/19/2025,207.7757874,454.378418,135.3802948,206.1600037,342.0899963
5/20/2025,205.865036,453.6852722,134.191925,204.0700073,343.8200073
5/21/2025,201.117981,448.1401062,131.6155548,201.1199951,334.6199951
5/22/2025,200.3914948,450.4076538,132.6441193,203.1000061,341.0400085
5/23/2025,194.33078,445.7734375,131.1062622,200.9900055,339.3399963
5/27/2025,199.2470245,456.180603,135.3103638,206.0200043,362.8900146
5/28/2025,199.4560089,452.8831482,134.6213379,204.7200012,356.8999939
5/29/2025,198.9882813,454.1902771,138.9952087,205.6999969,358.4299927
5/30/2025,199.8839569,455.8537903,134.9409027,205.0099945,346.4599915
6/2/2025,200.7298584,457.4480591,137.1877289,206.6499939,342.6900024
6/3/2025,202.2922974,458.4382935,141.0223694,205.7100067,344.269989
6/4/2025,201.8444672,459.3294678,141.7213898,207.2299957,332.0499878
6/5/2025,199.6650238,463.1022034,139.7940979,207.9100037,284.7000122
6/6/2025,202.9391785,465.7757874,141.5216675,213.5700073,295.1400146
6/9/2025,200.4810791,468.1225586,142.4304047,216.9799957,308.5799866
6/10/2025,201.6951752,466.3104553,143.7585297,217.6100006,326.0899963
6/11/2025,197.8238983,467.9938354,142.6400299,213.1999969,326.4299927
6/12/2025,198.2418823,474.1826477,144.8071289,213.2400055,319.1099854
6/13/2025,195.5050964,470.3109436,141.7811584,212.1000061,325.3099976
6/16/2025,197.4656372,474.4499817,144.4975433,216.1000061,329.1300049
6/17/2025,194.6990051,473.3607788,143.9282837,214.8200073,316.3500061
6/18/2025,195.6344604,475.5392151,145.286499,212.5200043,322.0499878
6/20/2025,200.0332336,472.7270203,143.6586609,209.6900024,322.1600037
6/23/2025,200.5308228,481.2428589,143.9782257,208.4700012,348.6799927
6/24/2025,199.3365784,485.3125916,147.7032623,212.7700043,340.4700012
6/25/2025,200.5905304,487.4514771,154.1047516,211.9900055,327.5499878
6/26/2025,200.0332336,492.5808105,154.8138123,217.1199951,325.7799988
6/27/2025,200.1128387,491.0855408,157.5401611,223.3000031,323.6300049
6/30/2025,204.1831512,492.5411377,157.7798462,219.3899994,317.6600037
7/1/2025,206.8204041,487.2336426,153.0960999,220.4600067,300.7099915
7/2/2025,211.4181976,486.28302,157.0408478,219.9199982,315.6499939
7/3/2025,212.5228729,493.9571838,159.1280518,223.4100037,315.3500061
7/7/2025,208.940155,492.848114,158.0295105,223.4700012,293.9400024
7/8/2025,208.9998779,491.7588806,159.7871857,219.3600006,297.8099976
7/9/2025,210.1244507,498.5814819,162.6633453,222.5399933,295.8800049
7/10/2025,211.3883209,496.5713501,163.8817444,222.2599945,309.8699951
7/11/2025,210.1443634,498.3933411,164.7006378,225.0200043,313.5100098
7/14/2025,207.6165619,498.096283,163.8517761,225.6900024,316.8999939
7/15/2025,208.1042175,500.868866,170.4729462,226.3500061,310.7799988
7/16/2025,209.1491852,500.6708069,171.1420593,223.1900024,321.6700134
7/17/2025,209.0098419,506.6913147,172.7698975,223.8800049,319.4100037
7/18/2025,210.1642456,505.0574341,172.1806793,226.1300049,329.6499939
7/21/2025,211.4579926,505.0673218,171.1520538,229.3000031,328.4899902
7/22/2025,213.3687744,500.3242188,166.8078308,227.4700012,332.1099854
7/23/2025,213.1199646,500.918335,170.5528412,228.2899933,332.5599976
7/24/2025,212.731842,505.8793335,173.5089264,232.2299957,305.2999878
7/25/2025,212.8512573,508.6816101,173.2692261,231.4400024,316.0599976
7/28/2025,213.0204773,507.4834595,176.5149078,232.7899933,325.5899963
7/29/2025,210.25383,507.5527649,175.276535,231.0099945,321.2000122
7/30/2025,208.0444946,508.216217,179.0315704,230.1900024,319.0400085
7/31/2025,206.5716248,528.2778931,177.6334229,234.1100006,308.269989
8/1/2025,201.406601,518.9797974,173.4889374,214.75,302.6300049
8/4/2025,202.371933,530.3969727,179.7605743,211.6499939,309.2600098
8/5/2025,201.943985,522.5841675,178.0228882,213.75,308.7200012
8/6/2025,212.2243042,519.8016968,179.1813354,222.3099976,319.9100037
8/7/2025,218.9716797,515.7418823,180.5295563,223.1300049,322.269989
8/8/2025,228.2468872,516.9300537,182.4569855,222.6900024,329.6499939
8/11/2025,226.3439026,516.6627197,181.8178406,221.3000031,339.0299988
8/12/2025,228.8047943,524.0595703,182.9163818,221.4700012,340.8399963
8/13/2025,232.4712524,515.484375,181.348465,224.5599976,339.3800049
8/14/2025,231.9232788,517.3657227,181.7778931,230.9799957,335.5799866
8/15/2025,230.7376404,515.0783691,180.2099762,231.0299988,330.5599976
8/18/2025,230.0402222,512.0384521,181.7678986,231.4900055,335.1600037
8/19/2025,229.711441,504.7801819,175.4063873,228.0099945,329.3099976
8/20/2025,225.1781921,500.7698669,175.1667023,223.8099976,323.8999939
8/21/2025,224.0722656,500.1251526,174.7472382,221.9499969,320.1099854
8/22/2025,226.9217529,503.0907593,177.7532349,228.8399963,340.0100098
8/25/2025,226.3239746,500.1449585,179.5708466,227.9400024,346.6000061
8/26/2025,228.4660492,497.9430847,181.5282288,228.7100067,351.6700134
8/27/2025,229.6417084,502.6047668,181.3584595,229.1199951,349.6000061
8/28/2025,231.7041016,505.4810791,179.9303436,231.6000061,345.980011
8/29/2025,231.2856293,502.5551453,173.9483032,229,333.8699951
9/2/2025,228.8745575,500.9979553,170.5528412,225.3399963,329.3599854
9/3/2025,237.5923462,501.2260742,170.3930664,225.9900055,334.0899963
9/4/2025,238.897522,503.824707,171.4316711,235.6799927,338.5299988
9/5/2025,238.8078308,490.9605408,166.7978363,232.3300018,350.8399963
9/8/2025,237.0045013,494.1344604,168.0861359,235.8399963,346.3999939
9/9/2025,233.4875031,494.3427124,170.5328674,238.2400055,346.9700012
9/10/2025,225.9553223,496.2867126,177.0941467,230.3300018,347.7900085
9/11/2025,229.1833954,496.9215088,176.9443054,229.9499969,368.8099976
9/12/2025,233.2085571,505.7389221,177.5935059,228.1499939,395.9400024
9/15/2025,235.8288422,511.1543884,177.5235748,231.4299927,410.0400085
9/16/2025,237.2735138,504.8859558,174.6572418,234.0500031,421.6199951
9/17/2025,238.1104431,505.8579407,170.0730743,231.6199951,425.8599854
9/18/2025,237.0045013,504.3008118,176.0155182,231.2299957,416.8500061
9/19/2025,244.5964661,513.7033691,176.4449463,231.4799957,426.0700073
9/22/2025,255.1375122,510.2518921,183.3761292,227.6300049,434.2099915
9/23/2025,253.4935913,505.0744324,178.202713,220.7100067,425.8500061
9/24/2025,251.3814087,505.986908,176.7445679,220.2100067,442.7900085
9/25/2025,255.9246063,502.8923645,177.4636688,218.1499939,423.3900146
9/26/2025,254.5198059,507.2861938,177.963028,219.7799988,440.3999939
9/29/2025,253.4935913,510.4005432,181.6183624,222.1699982,443.2099915
9/30/2025,253.6928711,513.7232666,186.3423309,219.5700073,444.7200012
10/1/2025,254.5098419,515.4689331,187.0015106,220.6300049,459.4599915
10/2/2025,256.1836548,511.531311,188.6493988,222.4100037,436
10/3/2025,257.0703735,513.1281128,187.3809967,219.5099945,429.8299866
10/6/2025,255.7453003,524.2565918,185.3036652,220.8999939,453.25
10/7/2025,255.5360565,519.7039795,184.8042908,221.7799988,433.0899963
10/8/2025,257.1102295,520.5668945,188.8691101,225.2200012,438.6900024
10/9/2025,253.105011,518.1369629,192.324707,227.7400055,435.5400085
10/10/2025,244.3673096,506.7902832,182.9266968,216.3699951,413.4899902
10/13/2025,246.7485199,509.855072,188.0801392,220.0700073,435.8999939
10/14/2025,246.8581085,509.3790283,179.8006744,216.3899994,429.2399902
10/15/2025,248.4223175,509.2401428,179.6009369,215.5700073,435.1499939
10/16/2025,246.5392761,507.434967,181.5783997,214.4700012,428.75
10/17/2025,251.3614655,509.3888855,182.986618,213.0399933,439.3099976
10/20/2025,261.2748413,512.5727539,182.4073486,216.4799957,447.4299927
10/21/2025,261.802887,513.4356079,180.929245,222.0299988,442.6000061
10/22/2025,257.4988098,516.2921143,180.050354,217.9499969,438.9700012
10/23/2025,258.6246033,516.3118896,181.9279633,221.0899963,448.980011
10/24/2025,261.8527222,519.3370972,186.0227356,224.2100067,433.7200012
10/27/2025,267.8206787,527.1824951,191.2460938,226.9700012,452.4200134
10/28/2025,268.0099792,537.6463623,200.7739258,229.25,460.5499878
10/29/2025,268.7073975,537.1306152,206.7762756,230.3000031,461.5100098
10/30/2025,270.401123,521.4694824,202.6315613,222.8600006,440.1000061
10/31/2025,269.374939,513.5844116,202.2320709,244.2200012,456.5599976
11/3/2025,268.0597534,512.810791,206.6164856,254,468.3699951
11/4/2025,269.0461731,510.132782,198.4369049,249.3200073,444.2600098
11/5/2025,269.145813,503.0213013,194.9613495,250.1999969,462.0700073
11/6/2025,268.7771301,493.043396,187.8404388,243.0399933,445.9100037
11/7/2025,267.4819336,492.765686,187.9103088,244.4100037,429.519989
11/10/2025,268.6986084,501.8707886,198.796463,248.3999939,445.230011
11/11/2025,274.5028076,504.5289001,192.9139557,249.1000061,439.6199951
11/12/2025,272.7276611,506.9688416,193.5531311,244.1999969,430.6000061
11/13/2025,272.2090759,499.1828918,186.6219788,237.5800018,401.9899902
11/14/2025,271.6705017,506.0166321,189.9277496,234.6900024,404.3500061
11/17/2025,266.7339478,503.3486328,186.3623199,232.8699951,408.9200134
11/18/2025,266.7140198,489.7604065,181.1289978,222.5500031,401.25
11/19/2025,267.8309631,483.1448364,186.2824097,222.6900024,403.9899902
11/20/2025,265.5272522,475.4138794,180.4098969,217.1399994,395.230011
11/21/2025,270.7529907,469.1436462,178.6521454,220.6900024,391.0899963
11/24/2025,275.17099,471.0118103,182.3174744,226.2799988,417.7799988
11/25/2025,276.2181702,473.9829712,177.5935059,229.6699982,419.3999939
11/26/2025,276.7965698,482.4393311,180.030365,229.1600037,426.5799866
11/28/2025,278.0930481,488.9082947,176.7745361,233.2200012,430.1700134
12/1/2025,282.3315125,483.6714783,179.6908112,233.8800049,430.1400146
12/2/2025,285.4131165,486.9109497,181.2288666,234.4199982,429.2399902
12/3/2025,283.3786621,474.7182922,179.3612518,232.3800049,446.7399902
12/4/2025,279.9380188,477.8087158,183.156601,229.1100006,454.5299988
12/5/2025,278.0232239,480.1140747,182.1877899,229.5299988,455
12/8/2025,277.1356506,487.9244995,185.3239746,226.8899994,439.5799866
12/9/2025,276.4275513,488.9182129,184.7446747,227.9199982,445.1700134
12/10/2025,278.0232239,475.5430603,183.5561218,231.7799988,451.4500122
12/11/2025,277.2752686,480.4221497,180.7095795,230.2799988,446.8900146
12/12/2025,277.5245972,475.5132751,174.8067932,226.1900024,458.9599915
12/15/2025,273.3658752,471.8266602,176.0752258,222.5399933,475.3099976
12/16/2025,273.8645325,473.3867798,177.5034943,222.5599976,489.8800049
12/17/2025,271.1020508,473.1184387,170.7317505,221.2700043,467.2600098
12/18/2025,271.4511414,480.9289246,173.9278564,226.7599945,483.3699951
12/19/2025,272.927124,482.8566895,180.7695313,227.3500061,481.2000122
12/22/2025,270.234436,481.8629761,183.4662323,228.4299927,488.730011
12/23/2025,271.6206665,483.7807922,188.9795227,232.1399994,485.5599976
12/24/2025,273.0667114,484.9434204,188.3802338,232.3800049,485.3999939
12/26/2025,272.6578369,484.6354065,190.2978973,232.5200043,475.1900024
12/29/2025,273.0168762,484.0292358,187.9907074,232.0700073,459.6400146
12/30/2025,272.3387146,484.4068604,187.3115387,232.5299988,454.4299927
12/31/2025,271.1220093,480.571167,186.2727966,230.8200073,449.7200012
1/2/2026,270.2743225,469.9584961,188.6199493,226.5,438.0700073
1/5/2026,266.5345154,469.8690796,187.8908386,233.0599976,451.6700134
1/6/2026,261.6477966,475.4933777,187.0119171,240.9299927,432.9599915
1/7/2026,259.623291,480.4221497,188.8796234,241.5599976,431.4100037
1/8/2026,258.3368225,475.0959167,184.8145752,246.2899933,435.7999878
1/9/2026,258.6659241,476.2585449,184.6347961,247.3800049,445.0100098
1/12/2026,259.5435486,474.1717529,184.7147064,246.4700012,448.9599915
1/13/2026,260.3413696,467.7028198,185.5836487,242.6000061,447.2000122
1/14/2026,259.254303,456.4840088,182.9169006,236.6499939,439.2000122
1/15/2026,257.5090637,453.7811279,186.8221283,238.1799927,438.5700073
1/16/2026,254.8363495,456.9609375,186.0031281,239.1199951,437.5
1/20/2026,246.0303192,451.6546021,177.8530884,231,419.25
1/21/2026,246.9777374,441.3102112,183.0966949,231.3099976,431.4400024
1/22/2026,247.6758423,448.2959595,184.6148224,234.3399963,449.3599854
1/23/2026,247.3666687,463.0125732,187.4413757,239.1600037,449.0599976
1/26/2026,254.7166748,467.3152771,186.2428436,238.4199982,435.2000122
1/27/2026,257.5688782,477.5503235,188.2903442,244.6799927,430.8999939
1/28/2026,255.7438965,478.5937195,191.2866821,243.0099945,431.4599915
1/29/2026,257.5788879,430.7671509,192.2754822,241.7299957,416.5599976
1/30/2026,258.7756348,427.5773926,190.897171,239.3000031,430.4100037
2/2/2026,269.2770691,420.7009888,185.3838806,242.9600067,421.8099976
2/3/2026,268.7485046,408.6176758,180.1203003,238.6199951,421.9599915
2/4/2026,275.7394104,411.5788879,173.9778137,232.9900055,406.0100098
2/5/2026,275.1610413,391.1882629,171.6706238,222.6900024,397.2099915
2/6/2026,277.3649902,398.6111755,185.1841431,210.3200073,411.1099854
2/9/2026,274.1307983,410.9926147,189.8084869,208.7200012,417.3200073
2/10/2026,273.1924438,410.6646423,188.310318,206.9600067,425.2099915
2/11/2026,275.0092163,401.8207703,189.8184967,204.0800018,428.269989
2/12/2026,261.2637939,399.3067627,186.7122803,199.6000061,417.0700073
2/13/2026,255.3243561,398.7900085,182.5872955,198.7899933,417.4400024
2/17/2026,263.4099426,394.3581238,184.7446747,201.1499939,410.6300049
2/18/2026,263.8791199,397.0808411,187.7509918,204.7899933,411.3200073
2/19/2026,260.1157837,396.8517761,187.6710968,204.8600006,411.7099915
2/20/2026,264.1086731,395.6267395,189.5887756,210.1100006,411.8200073
2/23/2026,265.7058105,382.9182434,191.3166504,205.2700043,399.8299866
2/24/2026,271.6552429,387.4299316,192.6150818,208.5599976,409.3800049
2/25/2026,273.7415161,398.9831238,195.3217621,210.6399994,417.3999939
2/26/2026,272.4637756,400.0986023,184.6647644,207.9199982,408.5799866
2/27/2026,263.7093811,391.1548462,176.9741516,210,402.5100098
3/2/2026,264.2484131,396.9413757,182.2577057,208.3899994,403.3200073
3/3/2026,263.2801819,402.2996826,179.830658,208.7299957,392.4299927
3/4/2026,262.0523376,403.5645752,182.8170166,216.8200073,405.9400024
3/5/2026,259.8263245,409.0224304,183.1166382,218.9400024,405.5499878
3/6/2026,257.0013428,407.3093872,177.6033936,213.2100067,396.730011
3/9/2026,259.4170532,407.7575684,182.4274902,213.4900055,398.6799927
3/10/2026,260.3653564,404.1223145,184.5449066,214.3300018,399.2399902
3/11/2026,260.3453674,403.2458496,185.8134308,212.6499939,407.8200073
3/12/2026,255.3043823,400.2380066,182.9268036,209.5299988,395.0100098
3/13/2026,249.6744385,393.9534912,180.0401611,207.6699982,391.2000122
3/16/2026,252.3696442,398.3357544,183.0067139,211.7400055,395.5599976
3/17/2026,253.7771149,397.7979431,181.7182007,215.1999969,399.269989
3/18/2026,249.4947662,390.2086792,180.1899872,209.8699951,392.7799988
3/19/2026,248.5165253,387.4498596,178.3521271,208.7599945,380.2999878
3/20/2026,247.548233,380.3287048,172.4989471,205.3699951,367.9599915
3/23/2026,251.0420074,381.4541931,175.4355316,210.1399994,380.8500061
3/24/2026,251.1917267,371.2355652,174.9960327,207.2400055,383.0299988
3/25/2026,252.1699829,369.54245,178.4719849,211.7100067,385.9500122
3/26/2026,252.4395142,364.4928894,171.0406647,207.5399933,372.1099854
3/27/2026,248.3567963,355.3300476,167.3249817,199.3399963,361.8299866
3/30/2026,246.1906586,357.5112,164.9777222,200.9499969,355.2799988
3/31/2026,253.3378906,368.6759644,174.1969757,208.2700043,371.75
4/1/2026,255.1746216,367.8791809,175.5454102,210.5700073,381.2600098
4/2/2026,255.4641113,371.9526672,177.1834869,209.7700043,360.5899963
4/6/2026,258.3988342,371.3750305,177.433197,212.7899933,352.8200073
4/7/2026,253.0484161,370.7874146,177.8926697,213.7700043,346.6499939
4/8/2026,258.4387817,372.8191223,181.868042,221.25,343.25
4/9/2026,260.0259399,371.5642395,183.6959076,233.6499939,345.6199951
4/10/2026,260.0159912,369.3731079,188.4104156,238.3800049,348.9500122
4/13/2026,258.7382813,382.818634,189.0896149,239.8899994,352.4200134
4/14/2026,258.3688965,391.5233459,196.2812347,249.0200043,364.2000122
4/15/2026,265.9553833,409.5602722,198.6384888,248.5,391.9500122
4/16/2026,262.9307556,418.5637817,198.1190948,249.6999969,388.8999939
4/17/2026,269.7486267,421.0835876,201.4452057,250.5599976,400.6199951
4/20/2026,272.5635681,416.3826294,201.8247681,248.2799988,392.5
4/21/2026,265.6958618,422.4480286,199.6473236,249.9100037,386.4200134
4/22/2026,272.6834106,431.172699,202.264267,255.3600006,387.5100098
4/23/2026,272.9429016,414.071991,199.4075928,255.0800018,373.7200012
4/24/2026,270.5771179,422.906189,208.0275421,263.9899902,376.2999878
4/27/2026,267.1332703,423.1053772,216.3578339,261.1199951,378.6700134
4/28/2026,270.2277527,427.5174866,212.9218445,259.7000122,376.019989
4/29/2026,269.6887207,422.7468262,209.0064087,263.0400085,372.7999878
4/30/2026,270.8666382,406.1341553,199.337677,265.0599976,381.6300049
5/1/2026,279.6409607,412.7672729,198.2189789,268.2600098,390.8200073
5/4/2026,276.336853,411.9505615,198.2489319,272.0499878,392.5100098
5/5/2026,283.6737671,409.7196045,196.2712402,273.5499878,389.3699951
5/6/2026,286.9978333,412.2891846,207.5880585,274.9899902,398.730011
5/7/2026,286.927948,419.0717163,211.2537842,271.1700134,411.7900085
5/8/2026,292.7974854,413.444519,214.9494781,272.6799927,428.3500061
5/11/2026,292.4277954,410.9944458,219.1845398,268.9899902,445
5/12/2026,294.5459595,406.124176,220.5229797,265.8200073,433.4500122
5/13/2026,298.6124573,403.5745239,225.5671082,270.1300049,445.269989
5/14/2026,297.9530334,407.7774658,235.4655762,267.2200012,443.2999878
5/15/2026,299.9713135,420.2170715,225.0577087,264.1400146,422.2399902
5/18/2026,297.5833435,421.8305664,222.061203,264.8599854,409.9899902
5/19/2026,298.7123718,415.73526,220.3531799,259.3399963,404.1099854
5/20/2026,301.989563,419.3605347,223.2098541,265.0100098,417.2600098
5/21/2026,304.7271729,418.3025208,219.2544556,268.4599915,417.8500061
5/22/2026,308.553894,417.7835388,215.0793304,266.3200073,426.0100098
5/26/2026,308.0643005,415.248291,214.6098785,265.2900085,433.5899963
5/27/2026,310.5821533,411.8946228,212.3525085,271.8500061,440.3599854
5/28/2026,312.2407227,426.1876831,214.0005798,274,442.1000061
5/29/2026,311.7911072,449.3940125,210.8942108,270.6400146,435.7900085
6/1/2026,306.046051,459.6546936,224.0988159,261.2600098,415.8800049
6/2/2026,314.9284058,440.4807739,222.5606079,256.519989,423.7399902
6/3/2026,309.9926453,426.5370483,214.5,250.0200043,423.7000122
6/4/2026,310.9618225,427.245697,218.6600037,253.7899933,418.4500122
6/5/2026,307.0751648,415.887085,205.1000061,246.0299988,391
6/8/2026,301.2801819,410.9663391,208.6399994,245.2200012,408.9500122
6/9/2026,290.2996216,402.6520081,208.1900024,244.1900024,396.6799927
6/10/2026,291.3287354,396.6133423,200.4199982,238,381.5899963
6/11/2026,295.3752441,389.6065674,204.8699951,241.5099945,399.1499939
6/12/2026,290.8791504,390.0057983,205.1900024,238.5500031,406.4299927
6/15/2026,296.1645813,399.0088806,212.4499969,246.0200043,411.1499939
6/16/2026,298.9821472,393.0899963,207.4100037,246,404.6600037
6/17/2026,295.6949768,378.1980286,204.6499939,237.5,396.3800049
6/18/2026,297.7532043,378.6871033,210.6900024,244.3899994,400.4899902
6/22/2026,296.7540894,366.6497803,208.6499939,232.7899933,405.0499878
6/23/2026,294.0463867,373.2373657,200.0399933,234.1100006,381.6099854
6/24/2026,292.8274231,364.7733154,199,234.2700043,375.5299988
6/25/2026,274.9129028,352.1670227,195.7400055,227.0099945,375.1199951
6/26/2026,283.5354614,372.2691956,192.5299988,232.6900024,379.7099915
6/29/2026,281.4972229,367.8774719,194.9700012,240.1399994,411.8399963
6/30/2026,289.1106567,372.3190918,200.0899963,238.3399963,420.6000061
7/1/2026,294.1263428,383.5579529,197.5800018,241.6999969,425.2999878
7/2/2026,308.3640442,389.7562561,194.8300018,242.6699982,393.4500122
7/6/2026,312.3905945,386.0133057,195.5500031,244.1600037,419.769989
7/7/2026,310.3923035,388.109375,196.9299927,245.9799957,402.8999939
7/8/2026,313.1199646,382.6197205,204.1199951,243.6199951,394.0599976
7/9/2026,315.9475098,383.6377869,202.7799988,247.0399933,406.5499878
7/10/2026,315.0483093,384.3764038,210.9600067,245.3399963,407.7600098
7/13/2026,317.0365601,390.2553406,203.5299988,247.3099976,394.7600098
7/14/2026,314.5886841,384.2067261,211.8000031,247.4900055,396.1799927
7/15/2026,327.217804,394.8866272,212.5,254.9600067,394.4599915
7/16/2026,332.9728394,400.346344,207.3999939,249.8899994,391.0599976
7/17/2026,333.4523926,393.0800171,202.8099976,247.2299957,380.8399963
7/20/2026,326.3085632,401.5341187,203.2799988,249.9900055,369.5700073
7/21/2026,327.4575806,397.0026245,207.2899933,247.5500031,378.9299927
7/22/2026,325.6091919,389.6065674,212.0599976,244.8500061,374.0100098
7/23/2026,321.382843,380.8630066,208.7599945,233.6600037,319.6900024
7/24/2026,332.7330322,380.9828186,206.8399963,232.1100006,313.0299988
7/27/2026,336.6196899,388.3688965,196.5099945,231.3899994,309.2200012
7/28/2026,339.7869263,392.6109009,197.0099945,230.8600006,307.4400024
7/29/2026,337.8985901,389.8061829,190.0099945,226.6499939,298.3200073
7/30/2026,333.1426697,450.2524109,195.0399933,235.5,308.8500061
7/31/2026,308.6438293,463.8468018,200.75,271.5799866,311.2099915
8/3/2026,303.1585693,486.7337036,206.6399994,284.019989,322.0799866
8/4/2026,309.1134033,491.8840332,211.9400024,277.4200134,327.3500061
8/5/2026,310.7320251,486.5440674,219.2200012,272.6499939,321.5499878
8/6/2026,312.1408081,498.9207458,218.9900055,272.2600098,319.5299988
8/7/2026,313.0599976,499.0505066,223.9600067,274.480011,328.5799866
8/10/2026,308.2600098,505.1091309,217.5500031,278.0899963,330.8800049
8/11/2026,304.9100037,502.8633423,217.5,272.269989,332.8099976
8/12/2026,302.25,491.5047302,224.0899963,267.2799988,327.5100098
8/13/2026,305.2600098,495.9463806,225.3000031,265.1300049,339.9599915
8/14/2026,305.9299927,494.4691467,225.1600037,262.6499939,342.269989
8/17/2026,305.5899963,479.4474487,225.0099945,261.3099976,339.2999878
8/18/2026,310.0299988,480.7250366,219.7400055,259.4500122,336.8699951
8/19/2026,316.8299866,483.3999939,217.5599976,265.8399963,351.1199951
8/20/2026,311.2999878,481.1499939,216.8500061,260.1099854,345.1300049
8/21/2026,309.3500061,483.2399902,214.7200012,258.6300049,362.8599854
8/24/2026,310.3399963,487.3099976,208.4799957,262.0700073,348.9500122
8/25/2026,309.8999939,491.7099915,213.0500031,261.0599976,350.25
8/26/2026,313.4500122,496.3699951,209.6600037,260.2799988,345.8200073
8/27/2026,314.5799866,505.0599976,227.9799957,256.2600098,354.8099976
8/28/2026,319.7000122,513.5300293,217.5500031,266.4299927,348.75
8/31/2026,316.8500061,507.2900085,220.7799988,259.769989,367.9500122
